id,squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
17180,44436,17,0,0,81,17552,4,8,2000,0,0,173,7697,594,0,8,4444815.2
17181,21293,9,0,0,9,5442,3,6,2000,1,1,5702,7667,427,1,9,2138174.0
17182,25972,6,1,0,37,82755,1,4,1996,1,1,8612,2536,811,0,0,2605855.6
17183,28828,89,0,1,4,27902,9,1,1998,1,1,8131,4291,214,0,1,2893152.8
17184,6171,65,1,0,52,27101,5,4,2019,1,1,3823,8343,974,0,3,621350.9
17185,43359,8,1,0,4,44704,4,3,2000,0,0,5367,4787,791,0,2,4340729.1
17186,69893,82,0,1,64,54812,8,1,2017,0,0,3735,3194,583,1,0,6991116.7
17187,40148,35,0,0,51,15628,9,3,2003,1,0,5123,9584,596,1,4,4023820.3
17188,24979,64,1,0,54,43736,4,6,2000,0,1,8139,7651,978,0,4,2508814.1
17189,40912,20,0,1,60,58057,10,8,2018,0,0,8115,9179,954,0,3,4088680.8
17190,58253,60,0,1,16,68015,2,9,2014,0,1,8889,3122,573,1,6,5832546.4
17191,43776,22,0,0,80,21846,5,1,2007,0,1,2333,9800,418,0,10,4387370.7
17192,51757,89,0,0,91,27327,2,7,2000,1,0,2373,2731,915,0,3,5177725.2
17193,93506,76,0,1,35,78116,1,4,2017,0,1,9189,4703,912,0,7,9356982.7
17194,4537,25,0,0,45,39297,5,6,2016,0,0,7958,8088,678,1,5,456361.6
17195,63664,55,0,1,49,67216,10,4,2003,0,1,3279,8751,759,1,4,6373958.3
17196,82333,52,1,0,26,54988,5,9,2017,0,0,4500,6267,480,0,3,8236936.7
17197,25881,89,1,1,30,80379,9,8,2004,0,1,8673,4916,259,0,8,2596473.4
17198,88491,84,1,0,45,6189,3,4,2000,0,0,2628,3059,350,1,4,8861525.2
17199,34838,45,0,1,84,795,8,8,2018,0,1,7388,8233,745,0,1,3490058.2
17200,58036,81,0,1,49,42544,10,7,2006,0,1,4957,530,607,0,2,5810570.6
17201,62592,15,1,0,64,785,1,4,2017,1,1,9728,1932,141,0,2,6262694.7
17202,22703,99,1,0,49,62591,5,1,2018,0,0,782,846,607,0,4,2273445.8
17203,26750,84,1,0,21,83325,10,3,2000,0,0,3935,4871,345,1,0,2678911.2
17204,31601,58,0,1,35,68998,8,1,2018,1,0,9745,6908,316,1,2,3163556.8
17205,20195,47,0,0,18,2535,5,5,2000,0,0,4568,6177,682,0,10,2026607.1
17206,64513,55,0,0,7,74746,3,3,2003,1,1,7312,3373,323,0,4,6454630.3
17207,5183,37,1,0,51,87383,10,5,2013,0,0,4648,4498,626,1,3,521772.3
17208,78772,100,0,1,20,54889,7,8,1995,1,1,7430,4396,265,1,4,7887820.5
17209,38758,47,0,1,64,92628,3,10,2000,0,0,1291,406,199,0,6,3879708.1
17210,19728,84,0,1,86,29907,2,6,2018,0,1,4778,5696,141,0,6,1977828.8
17211,67917,3,0,1,84,88815,4,9,1995,0,1,9591,2974,279,0,2,6801741.5
17212,10854,58,1,1,55,53573,8,8,1993,0,1,677,877,366,0,9,1096077.3
17213,50092,7,0,0,78,85456,1,6,2018,1,1,5673,927,903,0,9,5014491.8
17214,33249,76,0,0,64,65296,5,1,2017,0,1,2126,9493,951,1,4,3327793.7
17215,47765,38,0,1,49,11880,5,6,2007,0,0,4958,7100,600,0,9,4781324.7
17216,11987,50,1,1,37,39977,8,10,2018,0,0,5155,8123,299,0,9,1203183.8
17217,32824,38,0,0,50,98057,3,2,2008,1,0,5175,8354,846,1,8,3283900.8
17218,29528,78,0,1,36,24,2,8,2016,0,0,1551,6010,905,1,8,2954357.6
17219,15426,84,1,0,95,23486,7,6,2000,1,1,1251,4010,110,0,0,1549952.1
17220,7759,46,1,0,14,82888,9,5,2005,1,0,5678,2596,880,1,5,784516.5
17221,36654,97,1,1,31,96283,8,2,2000,1,1,1167,2429,934,0,8,3673319.2
17222,93703,26,1,0,55,52800,6,2,2018,0,0,1332,8651,155,1,8,9377879.8
17223,33108,97,1,1,55,52015,2,2,2016,0,0,7732,5481,579,1,10,3316069.6
17224,7464,1,1,0,16,30380,6,7,2007,1,0,7675,3127,209,1,5,749433.7
17225,35849,10,1,1,7,4564,4,4,2010,0,1,9057,2398,846,1,8,3594490.0
17226,92445,25,0,0,46,89246,5,9,2007,0,1,4331,476,454,1,8,9249510.7
17227,12196,19,0,1,69,85398,9,5,2007,0,0,3483,7999,683,0,8,1223454.7
17228,83281,25,0,0,64,91675,7,7,2015,1,0,5275,5013,477,0,8,8332688.5
17229,6591,38,0,0,52,56267,8,6,2013,0,0,7769,5546,647,0,5,661451.3
17230,93186,16,0,1,5,28608,9,9,1999,0,1,810,2562,351,1,7,9324080.9
17231,816,11,0,0,8,90465,6,1,2003,0,0,567,8088,645,1,8,87585.3
17232,15859,4,1,1,6,3877,1,9,2020,0,0,6754,7823,209,0,8,1588729.0
17233,73517,85,0,0,70,2517,10,2,2004,0,0,6709,5929,461,1,4,7356083.4
17234,72815,38,0,1,37,51487,8,1,2015,0,1,5622,9377,450,1,6,7287721.5
17235,78916,18,0,1,16,23829,1,3,2009,1,1,2714,6811,242,1,10,7897498.9
17236,21070,26,1,0,4,22348,5,9,2019,1,1,4194,4134,716,0,8,2112717.9
17237,13603,26,1,0,59,25354,5,4,2014,1,0,7835,7147,983,0,10,1372325.4
17238,23220,10,1,0,87,57116,8,5,2013,1,0,4908,9066,699,0,2,2334717.3
17239,38969,35,1,1,49,92111,8,3,2019,1,1,1272,1383,352,0,3,3904399.9
17240,94311,12,1,1,47,78378,7,1,2007,0,0,5163,9034,128,1,5,9439790.7
17241,69192,22,1,1,84,50927,9,4,1993,1,0,5582,315,987,1,9,6924996.3
17242,58528,1,1,0,50,32453,2,9,2000,0,0,1935,4458,444,0,10,5855444.0
17243,86850,99,0,0,40,65939,4,2,2013,0,0,1051,7611,675,1,0,8685896.3
17244,60861,76,0,0,42,97775,6,8,2017,1,1,9333,2599,758,1,0,6095914.7
17245,1453,8,1,0,18,89016,3,1,2009,0,0,9177,5877,766,0,4,152267.9
17246,27702,85,0,1,100,78384,10,10,2015,0,0,5144,8384,146,1,1,2778207.5
17247,5132,56,1,0,50,3578,8,7,2018,1,1,8653,6689,214,1,5,520566.8
17248,16055,87,1,1,32,30584,1,4,2007,0,0,759,6476,123,0,5,1608022.7
17249,83641,37,1,0,22,42113,6,8,2006,0,0,5268,8736,210,1,3,8365598.6
17250,40784,78,0,1,55,59686,6,9,2018,0,1,9199,8167,974,1,10,4085952.8
17251,9840,29,1,0,72,4759,3,6,2000,1,0,1876,1318,218,0,0,990892.2
17252,692,18,1,1,17,2693,8,7,2009,1,0,3648,944,258,0,8,76430.9
17253,42105,5,0,0,50,19864,5,5,2015,1,0,9742,5689,571,1,10,4211221.5
17254,9167,38,1,0,56,59407,8,6,1994,0,1,4333,989,742,0,6,923577.4
17255,10082,3,1,1,7,82665,2,8,2008,1,0,5198,5252,968,0,9,1016018.8
17256,28452,78,1,0,64,75737,5,8,2007,0,0,3252,1206,954,0,3,2849892.7
17257,49729,32,0,0,67,99549,5,7,1999,0,1,1437,996,955,1,9,4979777.9
17258,52141,64,0,0,50,40386,3,1,1999,1,0,5211,4305,702,1,0,5218700.9
17259,19782,90,1,0,84,64003,5,2,1992,1,1,5153,6118,334,1,8,1988451.0
17260,69242,85,0,1,36,17385,7,1,2014,1,1,5346,1684,925,0,0,6936087.4
17261,74310,86,1,0,27,7469,3,8,2004,0,0,1540,1691,979,1,3,7436951.4
17262,44565,39,1,0,20,40481,6,9,2005,0,0,3789,1048,685,0,9,4463078.5
17263,47252,18,1,0,9,51134,9,10,1999,0,0,783,9484,383,1,9,4726810.9
17264,68837,64,0,0,52,56944,4,7,2003,0,1,2493,6840,143,0,6,6887892.3
17265,46276,81,0,0,67,50377,6,9,2004,0,0,8489,5519,255,0,8,4632070.4
17266,51037,100,0,1,37,22913,6,5,2018,0,1,4549,4657,109,0,3,5107476.8
17267,93746,25,0,0,13,68937,1,4,2003,0,0,4204,4703,513,1,3,9376444.3
17268,56391,98,1,1,92,13462,3,1,2000,0,1,3190,6270,347,1,5,5641537.2
17269,56188,26,1,0,1,11214,1,6,2018,0,0,9545,1745,174,1,6,5627165.8
17270,55022,59,0,1,51,27622,6,10,1998,0,1,1778,789,216,1,4,5508301.8
17271,17655,13,0,1,16,37605,8,7,2008,0,0,9116,771,629,0,6,1774991.8
17272,79499,43,1,0,84,85865,2,3,1993,1,1,4437,2017,198,1,0,7955951.3
17273,96853,89,1,1,84,9244,8,9,2007,1,1,5802,851,826,0,8,9689548.7
17274,11519,84,1,1,41,40817,1,4,2006,1,0,7578,4975,808,1,2,1160066.6
17275,9881,11,1,1,37,42046,4,8,2003,0,1,5968,5381,538,0,7,996563.3
17276,10714,51,1,0,26,64287,8,7,1996,0,0,8185,1103,976,0,4,1075982.6
17277,822,91,0,1,33,18325,8,7,1994,0,1,1335,2034,765,0,3,86104.4
17278,32954,26,0,0,35,23782,7,6,1997,1,1,3289,9254,314,0,5,3297491.7
17279,41023,16,0,0,52,83559,5,9,1997,1,0,3837,7349,1000,0,4,4102635.7
17280,51721,91,1,0,96,48140,10,2,2000,0,1,7658,4287,518,1,5,5175060.2
17281,89086,4,0,0,84,56384,1,9,2019,0,0,8165,3549,444,1,7,8909993.9
17282,25661,49,0,1,18,43430,8,9,2004,0,0,2192,5456,242,0,9,2567320.4
17283,48293,39,0,0,38,66948,2,8,2019,1,0,2904,4546,404,1,5,4834765.9
17284,22459,84,0,0,69,64217,10,7,2000,1,1,4293,6583,154,0,2,2246811.1
17285,2484,70,0,0,99,7471,5,1,2000,0,1,2573,6117,444,1,7,252179.2
17286,36496,4,1,1,5,8235,3,10,2017,0,0,874,9540,674,1,3,3656368.7
17287,20658,55,0,1,50,80216,7,10,1997,1,0,7159,4871,125,0,6,2076936.7
17288,9057,74,0,0,38,93610,7,4,2007,0,0,8710,1800,880,1,8,906900.7
17289,80394,90,1,1,19,53104,2,8,2000,0,0,7245,673,207,1,6,8045936.2
17290,40691,41,0,0,7,9262,9,6,2000,0,0,9079,9088,697,1,6,4074610.0
17291,78256,13,0,1,13,47626,4,9,2006,1,1,8778,9188,256,0,7,7832866.6
17292,51442,98,0,1,97,99439,3,2,2000,0,0,8041,3151,581,1,6,5152369.2
17293,64693,64,0,0,38,68463,3,10,2013,0,0,3444,4741,775,0,6,6471378.3
17294,21765,16,0,0,73,98079,8,5,2000,0,1,7247,7103,719,1,4,2184139.0
17295,21018,41,1,1,25,23582,2,6,1998,1,0,7677,5685,377,0,4,2110725.8
17296,58413,38,1,1,37,63638,1,9,2013,1,1,7227,7178,226,1,3,5852813.0
17297,99820,26,0,0,38,62310,1,4,1994,1,0,7386,5209,401,0,10,9987501.4
17298,78672,82,1,0,50,93460,5,7,1995,1,0,2675,6219,470,1,9,7877999.5
17299,74234,92,0,0,69,92582,2,7,2014,0,1,5269,9248,697,1,8,7426071.4
17300,57838,60,1,0,41,69758,3,6,2000,0,1,2192,8672,838,1,1,5793020.2
17301,28309,37,0,1,35,77489,4,2,2009,1,1,8859,3458,501,0,1,2838029.9
17302,36670,12,1,1,25,21129,6,9,2003,1,0,4958,8249,619,1,1,3676149.3
17303,14766,61,1,1,38,78777,8,3,2016,0,0,1742,3025,501,0,8,1488467.6
17304,6313,47,1,0,67,40618,6,1,2014,1,1,7335,5018,656,0,4,641055.4
17305,20040,35,1,0,27,18398,7,4,2019,0,0,7869,843,124,0,7,2015414.9
17306,30176,1,1,0,64,40392,6,8,2000,0,0,8886,254,356,0,3,3024957.1
17307,38449,86,1,1,1,89621,9,2,2019,1,0,2159,9838,594,1,6,3852125.9
17308,89022,54,0,0,22,15308,5,4,2004,1,0,4561,5470,439,1,8,8904794.4
17309,34220,4,1,1,38,56267,5,2,1996,0,1,7208,3698,776,1,5,3430761.6
17310,17705,17,1,0,68,14128,4,6,2003,1,0,1437,867,866,1,3,1780034.3
17311,20658,6,0,0,48,80216,1,2,1997,0,1,7165,1005,161,1,9,2076936.7
17312,95238,58,0,0,34,47626,6,1,2019,0,1,7853,2686,835,0,10,9530991.9
17313,14757,17,0,0,19,426,9,10,2004,1,0,8513,2949,265,0,1,1485110.4
17314,55324,80,0,1,37,14417,2,8,2004,1,0,6306,2992,299,0,9,5535750.4
17315,69192,84,0,1,36,3056,3,9,1993,1,1,4078,325,905,0,10,6924996.3
17316,83238,19,1,0,52,95821,1,10,2006,1,1,5587,9438,626,1,10,8334828.6
17317,93656,65,1,1,7,52092,2,1,2007,0,1,8136,2017,523,1,6,9369720.7
17318,86122,81,1,0,42,42670,7,1,2008,0,0,4407,1912,838,1,8,8622607.0
17319,90849,58,0,0,50,56189,2,5,2005,0,0,4698,4543,731,1,10,9089937.5
17320,29613,28,0,1,12,29088,9,1,2000,0,0,6834,1546,800,0,7,2964803.2
17321,95795,60,0,1,7,24498,8,1,2003,1,1,7795,2659,690,1,5,9586445.3
17322,31437,8,1,1,13,99648,10,5,2013,1,1,1424,4306,880,0,10,3148110.3
17323,82468,56,1,1,7,92707,7,9,1999,0,1,4208,9620,292,0,8,8250786.9
17324,19596,49,0,0,83,29273,2,5,2009,1,0,1418,4626,914,0,2,1969900.9
17325,15426,89,1,1,4,51408,7,7,2000,1,1,6182,6581,612,0,0,1549952.1
17326,7939,35,0,0,78,33883,7,3,2004,0,0,8378,3534,431,1,8,794180.4
17327,31451,6,1,1,13,62465,6,3,1995,0,0,4181,6563,311,0,1,3153350.5
17328,5409,56,1,0,74,43765,5,1,2017,1,1,4517,4445,142,0,10,546201.7
17329,94491,87,1,0,37,27612,8,2,1998,0,1,3815,3514,743,0,8,9456801.8
17330,99985,89,1,0,30,28887,7,7,2003,0,0,3026,6669,313,0,2,10004278.3
17331,71833,4,1,0,43,99664,8,6,2013,0,0,8789,549,539,0,10,7185318.3
17332,41039,64,0,0,50,8410,5,3,2004,0,0,4173,6094,387,1,7,4109145.4
17333,43042,81,1,1,49,91978,9,9,2004,1,0,8836,3946,393,1,7,4311510.4
17334,3448,85,1,1,75,7678,3,8,2000,0,0,9584,2197,122,0,0,351335.1
17335,62532,22,0,0,40,62592,3,2,1998,0,1,4611,6411,262,0,10,6261175.8
17336,36297,8,0,1,16,26724,8,10,2017,1,0,1729,8754,829,1,2,3637736.7
17337,6118,5,1,1,7,95974,3,5,2019,1,0,5497,9245,955,0,4,616891.9
17338,81668,81,0,1,23,96839,3,7,2019,1,1,7420,8146,946,1,7,8175885.9
17339,44513,66,0,1,41,30442,3,5,2013,0,1,7249,7871,254,1,4,4457776.3
17340,32561,12,0,0,84,67099,2,6,2016,1,1,6928,4359,668,1,0,3259171.6
17341,605,58,1,1,74,62252,7,3,2000,0,1,1328,7239,847,1,9,66663.2
17342,40884,41,0,0,98,57787,1,4,2020,0,0,4952,8905,512,0,3,4100865.1
17343,45524,86,1,1,35,34505,2,4,2013,0,1,9242,6306,642,1,10,4562413.3
17344,45184,76,1,0,41,56306,9,6,2015,1,0,4631,4322,376,0,10,4521371.5
17345,8719,89,1,0,84,90726,10,1,2003,1,0,8945,9969,806,1,6,875984.3
17346,14933,76,1,0,50,45031,1,6,2020,0,1,7764,6377,349,0,4,1500885.0
17347,79361,47,1,0,50,55712,6,8,2006,1,0,1637,3576,439,0,5,7946835.6
17348,70435,15,1,0,12,45889,8,9,2013,1,0,4304,6232,347,1,9,7048486.3
17349,85134,85,0,1,49,90567,3,9,2016,0,0,1768,7635,901,0,7,8519159.6
17350,91591,51,0,1,51,2451,7,6,2018,1,1,7274,1323,759,1,10,9164769.8
17351,94394,95,0,0,69,75883,8,10,2006,1,0,8181,1033,682,1,8,9441848.6
17352,54789,76,0,0,27,98811,7,9,2005,1,0,9719,7857,728,1,10,5480117.5
17353,17563,38,1,1,62,20972,8,10,2013,0,0,7454,2267,246,0,10,1762997.3
17354,20852,5,0,0,9,12026,1,1,1993,1,0,9559,3476,572,0,3,2096217.3
17355,41573,98,1,1,71,71474,8,7,2016,0,1,8752,775,356,0,8,4165283.6
17356,55727,11,0,0,35,85158,8,4,2016,0,0,4337,880,333,0,8,5574845.6
17357,27002,89,0,1,24,58234,5,1,2007,1,1,9799,4051,226,0,2,2703257.7
17358,72838,12,0,0,42,46738,7,3,1998,0,0,3378,887,272,1,1,7285684.8
17359,48870,7,1,1,35,62647,9,4,2013,1,0,6782,5273,212,0,6,4894474.3
17360,70179,33,0,0,64,15155,9,5,2020,1,1,7285,207,785,1,10,7027779.1
17361,51744,59,0,1,16,21042,7,4,2006,1,1,6581,5075,294,0,10,5179860.6
17362,91709,38,1,0,99,35331,7,8,2006,0,0,7769,7012,275,1,3,9179791.6
17363,76564,100,0,1,46,82794,8,1,1999,0,0,2426,5437,260,0,9,7662557.9
17364,41324,85,1,0,75,44813,6,8,2000,0,1,8822,28,275,1,2,4138064.0
17365,65934,52,1,0,36,98414,1,4,2007,1,1,7249,3784,705,1,0,6597942.7
17366,82680,54,0,1,45,84693,9,6,2017,0,0,5586,937,880,0,9,8273795.7
17367,9433,8,0,0,11,11282,2,9,2015,0,1,3114,827,875,0,4,944025.5
17368,32688,75,1,0,36,32715,8,9,2013,1,0,3789,9669,684,1,9,3274057.3
17369,37534,49,0,1,21,42634,6,10,2016,1,1,7926,798,904,0,9,3763767.6
17370,13560,5,1,1,5,77197,3,9,2000,0,1,8154,6127,195,0,6,1361612.1
17371,37425,15,0,1,49,96183,7,6,2015,0,0,8771,5916,946,1,6,3753888.5
17372,70989,6,1,1,38,89122,1,9,1994,1,1,7276,7168,269,1,9,7113295.4
17373,31601,35,1,0,35,35318,2,1,2018,0,1,7338,3528,316,1,6,3163556.8
17374,1549,95,1,0,59,95917,10,8,1999,1,0,705,8229,422,0,0,165820.9
17375,18149,26,1,1,16,4746,5,2,2017,0,1,4160,4784,525,1,10,1829917.7
17376,26792,35,1,0,35,1906,4,1,2003,0,1,7454,8766,883,1,9,2684819.3
17377,52771,74,0,1,80,92961,4,10,2016,1,1,7592,9149,754,0,6,5284748.6
17378,2760,8,0,0,50,82829,3,9,2015,1,1,6822,9556,454,1,6,282475.5
17379,41932,79,1,0,38,92726,2,9,2019,1,1,9578,9941,218,0,7,4197897.9
17380,94311,47,1,0,15,78378,2,1,2007,0,1,8804,8809,128,1,8,9439790.7
17381,27495,46,1,0,24,68424,1,8,1993,0,1,1015,4309,374,0,6,2756763.1
17382,5058,81,1,0,76,4909,6,2,2000,1,0,626,7229,104,1,4,514459.0
17383,51490,100,1,0,59,76716,2,9,1998,0,0,1637,704,626,0,3,5157896.8
17384,64297,94,0,1,68,95406,5,8,2004,0,0,7427,5545,654,1,9,6433264.4
17385,81004,90,0,1,84,86141,1,5,2000,1,1,1270,3842,698,0,4,8105660.2
17386,29589,39,0,1,51,26389,6,5,1999,0,1,3775,3875,726,1,0,2968021.9
17387,78204,21,0,1,44,62654,9,9,2020,1,1,1617,6446,783,1,9,7822501.2
17388,6600,18,0,0,52,23557,2,4,1994,1,1,5615,5113,747,0,3,667067.4
17389,96329,52,1,0,37,99686,10,5,2020,1,1,8673,8094,312,0,8,9643766.1
17390,34053,48,0,0,88,88421,6,7,2018,0,0,7612,875,877,0,2,3413933.8
17391,85100,7,1,0,63,19270,4,2,1997,0,0,4774,5629,401,1,10,8517058.7
17392,62711,10,0,0,24,42634,10,6,2007,1,1,7598,4601,153,0,2,6272944.7
17393,85429,38,0,1,65,75588,7,7,2016,1,1,3935,6662,377,1,4,8553293.6
17394,46558,50,0,0,78,87048,3,9,2009,0,0,7675,8690,253,0,7,4663394.9
17395,95800,55,1,1,38,28574,9,8,1995,1,1,729,3177,337,0,3,9591195.0
17396,47184,87,0,0,58,41613,3,5,2020,0,1,4173,4794,683,0,10,4724350.1
17397,90229,100,1,0,50,88815,5,5,1997,0,0,6436,6438,250,0,0,9031500.7
17398,51010,50,1,1,75,5199,9,5,2018,1,1,8935,779,689,0,9,5106590.8
17399,7259,11,1,0,75,40157,4,9,2014,0,1,438,9291,543,0,7,735079.4
17400,43189,50,0,1,26,60947,8,7,1991,0,0,6678,4326,864,1,6,4326117.0
17401,56223,42,0,1,63,54845,2,5,2016,1,1,1637,8756,425,0,10,5629298.6
17402,9629,4,0,1,16,37659,7,3,2004,1,1,4976,9095,890,0,0,968526.4
17403,78992,46,1,0,49,46266,7,6,1996,1,0,5734,1034,269,0,10,7903591.6
17404,68772,98,0,1,35,426,5,7,2018,1,0,9477,8342,307,1,8,6885105.8
17405,93683,48,0,1,26,86028,5,3,2019,0,1,7298,8365,174,0,6,9369675.9
17406,28303,42,0,0,41,18782,3,9,1996,0,0,714,8181,377,0,8,2833274.6
17407,28121,41,0,1,81,52092,3,9,1990,1,1,2923,4383,405,1,1,2820497.1
17408,3524,58,1,0,65,501,9,9,1999,0,0,3284,9939,922,1,8,362218.9
17409,20577,3,0,0,81,11939,5,1,1993,0,1,3573,2629,119,0,4,2064758.3
17410,88065,36,0,0,89,70105,8,8,2003,0,0,749,3703,127,1,2,8808060.3
17411,8759,54,0,0,60,12097,6,7,2003,0,0,7134,1169,846,1,0,879516.3
17412,37620,35,1,0,52,87185,9,1,1994,0,0,755,9377,317,1,5,3764885.4
17413,54836,71,1,0,46,15556,8,1,2015,0,1,9192,5389,313,0,7,5491066.5
17414,2548,49,0,0,62,52299,7,8,2000,1,1,8498,2262,279,0,5,261533.1
17415,8977,46,0,1,49,91218,1,7,2014,1,1,5587,8958,982,0,6,905963.4
17416,41594,1,1,0,4,4216,9,7,2021,0,0,8975,8035,377,0,5,4160091.1
17417,21667,49,1,0,57,19300,10,6,2017,1,1,9087,8039,914,1,8,2175975.7
17418,46558,24,1,0,61,78173,4,2,2009,0,0,3382,8840,319,0,5,4663394.9
17419,59301,27,1,0,90,36664,3,4,2000,1,0,8576,5380,774,1,9,5938039.2
17420,22136,41,1,0,80,75963,10,5,2007,0,1,7668,776,776,0,2,2218930.7
17421,92696,24,0,1,25,40668,6,7,2010,0,0,2426,299,245,0,3,9272740.1
17422,35727,78,1,0,70,26297,5,4,2015,0,1,829,7530,976,1,4,3578110.5
17423,84653,75,0,0,25,70938,5,9,1997,1,1,299,299,811,1,8,8467089.7
17424,55616,82,1,0,80,54855,6,9,1997,1,1,2733,6174,561,0,3,5571452.7
17425,39302,78,0,0,61,33789,3,8,2016,0,0,5712,2992,380,0,4,3933732.6
17426,59816,64,0,1,55,3821,2,10,2019,0,0,3735,8335,377,0,7,5982821.9
17427,25972,37,1,1,5,78832,9,7,2021,1,0,4642,8349,524,1,9,2600292.1
17428,89008,84,0,1,68,49456,7,5,2015,1,0,2349,5317,757,1,9,8911947.5
17429,74234,89,0,1,36,92827,4,10,2014,1,1,7245,7839,734,1,9,7426071.4
17430,81430,6,1,1,58,26185,6,1,2020,0,1,5285,1314,814,0,2,8147920.0
17431,62691,58,0,1,46,74100,4,2,2016,1,1,7438,9632,246,0,8,6276488.6
17432,52859,54,1,1,88,89284,1,4,1993,0,1,4699,8006,923,0,8,5299328.3
17433,9529,10,1,0,86,21240,3,4,2019,1,0,8257,4926,976,0,2,959254.9
17434,88857,60,0,0,4,19556,3,4,2018,1,1,6492,648,1000,0,6,8887817.1
17435,41039,84,1,0,69,22936,2,5,2004,0,1,3573,152,421,0,2,4109145.4
17436,19788,40,0,1,14,48548,2,10,2015,1,1,4831,7784,712,0,2,1992318.5
17437,16214,67,0,1,36,1647,8,1,2015,0,0,3114,6723,683,1,0,1629077.5
17438,39758,44,1,0,4,39560,2,5,2011,1,0,5662,8943,224,0,0,3983187.1
17439,46790,58,1,0,55,73100,5,2,2013,0,0,874,7497,342,1,2,4681489.3
17440,20869,74,1,0,4,46538,7,5,2000,0,0,8349,5526,994,1,10,2101176.0
17441,91250,49,0,1,38,72385,8,5,1997,0,0,4892,867,261,1,9,9129722.7
17442,84058,47,0,0,99,426,5,1,2004,0,0,6426,8601,876,1,8,8415755.4
17443,7512,44,0,1,23,3053,3,3,1999,0,0,6427,8989,501,1,5,758423.9
17444,46349,69,0,1,81,44907,9,9,2005,0,1,8,1459,184,0,10,4636590.5
17445,59386,33,1,0,83,75402,5,4,2000,1,0,2789,2771,101,1,9,5942766.0
17446,33676,65,1,0,86,53779,2,5,2006,0,1,8584,6604,260,0,4,3373913.6
17447,32176,19,0,0,35,42131,9,1,1999,0,0,7505,843,692,1,6,3220156.9
17448,32939,35,1,1,54,97608,5,7,2013,0,0,1452,9309,690,0,8,3300978.3
17449,48104,56,1,1,37,54800,10,8,1998,0,0,5734,9057,343,0,8,4816257.8
17450,85829,26,1,1,29,23861,10,1,2005,0,0,6093,854,544,1,2,8592258.5
17451,43579,85,1,0,35,27128,1,4,2019,1,1,7916,8792,216,1,7,4361420.9
17452,26916,54,0,1,2,11070,6,8,1993,1,1,1438,6907,616,0,2,2696491.3
17453,70420,47,0,1,64,42976,10,8,2009,0,0,8821,996,429,1,6,7049805.9
17454,92582,65,0,1,15,51336,8,3,2000,0,1,7894,8657,176,0,9,9268566.2
17455,95215,79,0,0,20,61968,5,9,2009,0,1,5275,7135,426,0,1,9522466.9
17456,82325,22,1,0,84,31261,8,8,2007,1,0,552,6633,449,0,8,8241164.7
17457,93650,26,1,0,54,26015,8,7,2005,0,0,3114,3673,116,0,8,9375981.5
17458,70573,85,0,1,49,28926,4,7,2016,1,1,6148,9457,953,1,6,7061764.6
17459,36593,20,0,0,42,2875,9,2,1998,1,0,7377,4945,776,0,2,3664202.8
17460,40351,26,1,0,21,21075,2,7,2006,0,1,1312,739,478,0,0,4037323.6
17461,86676,9,0,1,35,98420,3,8,1999,0,0,9794,7836,518,1,10,8672062.9
17462,6591,95,0,1,51,14423,5,9,1994,0,1,7248,999,126,1,8,663660.4
17463,41926,11,0,1,31,55942,5,7,2015,1,0,6182,6376,155,0,10,4198279.5
17464,8969,38,0,0,54,73909,6,5,2013,0,1,7175,6232,877,0,9,908919.3
17465,5033,89,0,1,94,85825,5,5,2000,0,0,8829,8941,129,0,4,508665.1
17466,69943,35,0,0,77,38471,2,1,2003,1,0,8031,4926,545,1,7,7003755.3
17467,61098,37,1,0,55,32233,3,7,2008,0,1,4010,779,435,0,9,6115352.8
17468,73314,69,1,1,35,13126,4,2,2018,1,1,4292,7886,156,1,3,7336538.8
17469,23519,43,1,0,63,42204,4,2,2000,1,0,8261,7395,424,1,0,2358426.2
17470,78088,52,1,0,6,12297,5,6,1994,0,1,6678,20,126,1,7,7809475.4
17471,16101,36,0,1,35,76172,6,4,2013,1,0,8949,4562,377,1,6,1621185.3
17472,40394,98,1,1,30,19069,1,3,2000,0,0,7710,7952,504,0,6,4046533.1
17473,82853,52,0,0,35,5857,6,6,2015,1,1,8292,5386,699,1,0,8289491.5
17474,15723,19,0,0,5,65877,3,1,2017,1,1,5284,2107,682,0,7,1576275.7
17475,83639,46,0,0,14,30130,6,10,2006,1,1,3164,1807,810,1,1,8374057.6
17476,93656,65,1,1,21,92021,4,6,2007,0,1,4173,2017,871,1,2,9369720.7
17477,36387,4,1,1,5,84982,3,2,1993,0,0,6573,489,685,0,8,3642700.3
17478,77491,55,1,1,27,45820,2,8,2007,0,1,5556,2048,706,1,7,7754431.7
17479,88259,86,0,0,37,66936,6,5,1998,0,0,1738,6155,543,0,9,8832355.8
17480,87705,85,0,1,56,91838,2,1,2019,1,1,9388,732,911,1,0,8778255.9
17481,10638,35,0,1,50,64233,5,3,2016,0,1,8805,836,128,1,7,1066200.6
17482,69421,45,1,0,2,90580,4,1,2014,0,0,818,8794,459,1,6,6945284.4
17483,45827,61,1,1,60,99233,5,7,2006,1,0,9300,6035,953,1,5,4590725.6
